time,open,high,low,close,Volume,Volume MA,RSI,Plot,Tops,Bottoms,Bearish Divergence2,Bullish Divergence2,Bullish Divergence2,Bearish Divergence2,Bearish Divergence2,Bullish Divergence2,Bearish Divergence2,Bullish Divergence2
1675668600,39.62,39.65,39.62,39.63,1533,1508.6,43.328576279095046,-0.061161418880383234,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1675668900,39.64,39.69,39.63,39.64,1915,1593.9,45.79616080809637,-0.05652156558682815,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1675669200,39.63,39.84,39.63,39.75,12803,2153.1,64.24088164761469,-0.040169160365438654,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1675669500,39.74,39.75,39.63,39.71,2924,2232.2,56.686887564403165,-0.01985843895147378,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1675669800,39.69,39.72,39.66,39.72,3967,2321.85,58.01603539563529,-0.0067401166313651555,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1675670100,39.72,39.74,39.68,39.68,1793,2334.85,51.24231438316904,0.0005969765609175788,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1675670400,39.68,39.7,39.68,39.68,1215,2388.75,51.24231438316904,0.0023163379661625847,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1675670700,39.69,39.73,39.68,39.71,1147,2380.3,55.73748307297241,0.006652825317875025,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1675671000,39.69,39.7,39.69,39.7,1614,2354.5,53.95192776486453,0.011984814016777172,NaN,0.011984814016777172,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1675671300,39.69,39.7,39.63,39.66,5616,2567.45,47.40953882364294,0.010999365928132726,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1675671600,39.66,39.67,39.63,39.65,2208,2637.2,45.91065633610859,0.0050757204478074774,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1675671900,39.64,39.68,39.63,39.66,2354,2724.9,47.691630903196454,0.00037660172030447303,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1675672200,39.66,39.66,39.62,39.66,1810,2730.05,47.691630903196454,-0.002304207157347648,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1675672500,39.65,39.67,39.63,39.66,4488,2919.25,47.691630903196454,-0.00437840347161602,-0.00437840347161602,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1675672800,39.65,39.86,39.65,39.86,6860,3196.5,71.29838828695718,0.014148997374563226,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1675673100,39.67,39.87,39.66,39.74,14931,3842.25,55.2012118894129,0.0365425320507886,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1675673400,39.74,39.83,39.68,39.74,9887,4196.15,55.2012118894129,0.041606528203076185,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1675673700,39.74,39.81,39.71,39.8,2875,4205.85,60.387341343606614,0.05112401416612923,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1675674000,39.79,39.81,39.74,39.8,4008,4343.25,60.387341343606614,0.06401995484622514,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1675674300,39.8,39.81,39.74,39.75,8758,4635.3,54.310863533246014,0.06837021769929015,NaN,0.06837021769929015,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1675674600,39.75,39.83,39.75,39.77,5058,4811.55,56.209033979400395,0.06798575793817196,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1675674900,39.76,39.83,39.74,39.74,5999,5015.75,52.67399308478736,0.06590550985618786,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1675675200,39.74,39.77,39.71,39.73,3273,4539.25,51.511066519823196,0.05950950887726528,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1675675500,39.73,39.79,39.73,39.76,3154,4550.75,54.73942708718169,0.055827637488081366,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1675675800,39.76,39.76,39.72,39.72,4001,4552.45,49.96291791484003,0.051303035696949495,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1675676100,39.72,39.73,39.66,39.67,4225,4674.05,44.710983567553384,0.03813924649628922,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1675676400,39.67,39.8,39.66,39.72,5860,4906.3,50.33337208372331,0.027391115664670528,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1675676700,39.69,39.73,39.67,39.68,4443,5071.1,46.27885388614929,0.019661059846778427,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1675677000,39.7,39.71,39.67,39.69,4179,5199.35,47.41919594370318,0.010368042558297395,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1675677300,39.69,39.73,39.69,39.69,6265,5231.8,47.41919594370318,0.003972577186325637,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1675677600,39.7,39.7,39.68,39.69,2321,5237.45,47.41919594370318,-0.0010837946988698955,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1675677900,39.68,39.7,39.68,39.68,1939,5216.7,46.19448375346628,-0.006037869894763741,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1675678200,39.68,39.69,39.63,39.64,13448,5798.6,41.56960427373065,-0.014874396086995981,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1675678500,39.64,39.64,39.61,39.63,18234,6485.9,40.478516763533776,-0.0266537027977022,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1675678800,39.61,39.65,39.61,39.63,2135,6249.65,40.478516763533776,-0.0365865815001053,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1675679100,39.63,39.65,39.62,39.62,1536,5579.9,39.28272737845427,-0.0449598590218786,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1675679400,39.62,39.65,39.6,39.6,4182,5294.65,36.9327868975638,-0.05402702177484539,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1675679700,39.62,39.63,39.6,39.61,3841,5342.95,38.900876633937294,-0.06152380557333059,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1675680000,39.61,39.62,39.61,39.61,1592,5222.15,38.9008766339373,-0.0656931980124893,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1675680300,39.62,39.63,39.6,39.6,7353,5151.9,37.54215701984639,-0.06921928871031369,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1675680600,39.61,39.61,39.59,39.61,4947,5146.35,39.80631170861598,-0.07119476069051159,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1675680900,39.59,39.61,39.57,39.58,2427,4967.75,35.6330291133974,-0.0739457431713362,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1675681200,39.6,39.6,39.58,39.58,2411,4924.65,35.63302911339741,-0.07827970985928184,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1675681500,39.58,39.61,39.57,39.58,2599,4896.9,35.6330291133974,-0.08078565780194313,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1675681800,39.58,39.6,39.57,39.59,4305,4912.1,38.32498485167088,-0.08082336292825056,-0.08082336292825056,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1675682100,39.59,39.6,39.58,39.58,1961,4798.9,36.67325512034607,-0.07993319115104029,NaN,-0.07993319115104029,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1675682400,39.6,39.6,39.57,39.57,3505,4681.15,35.04662833068478,-0.08034004769246003,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1675682700,39.57,39.59,39.55,39.56,4201,4669.05,33.44889280786657,-0.08175907691770189,-0.08175907691770189,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1675683000,39.55,39.58,39.55,39.58,6908,4805.5,39.399353423592885,-0.08093323801855748,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1675683300,39.56,39.6,39.56,39.57,5626,4773.55,37.589606817883464,-0.07835761996918893,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1675683600,39.58,39.58,39.55,39.57,7673,5041.15,37.58960681788346,-0.07645478061770222,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1675683900,39.57,39.58,39.55,39.58,2941,5091.25,40.74616988455525,-0.07308576223926921,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1675684200,39.58,39.58,39.56,39.57,3607,4599.2,38.641443813352474,-0.069613733332488,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1675684500,39.58,39.58,39.56,39.57,3336,3854.3,38.641443813352474,-0.06710807033979437,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1675684800,39.57,39.58,39.55,39.57,1878,3841.45,38.641443813352474,-0.06438056692576316,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1675685100,39.57,39.6,39.52,39.6,9392,4234.25,48.59137509464291,-0.058487159020377676,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1675685400,39.58,39.64,39.56,39.57,4338,4242.05,41.36723546854472,-0.053203216642074176,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1675685700,39.58,39.64,39.56,39.57,4288,4264.4,41.36723546854471,-0.051480097086370614,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1675686000,39.57,39.61,39.57,39.57,3945,4382.05,41.36723546854471,-0.04954365891904701,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1675686300,39.57,39.6,39.55,39.55,2778,4153.3,36.810428741168884,-0.0494777785373996,NaN,-0.0494777785373996,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1675686600,39.57,39.58,39.54,39.55,4032,4107.55,36.810428741168884,-0.05087848674718963,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1675686900,39.55,39.59,39.54,39.55,6880,4330.2,36.81042874116889,-0.05139683635874833,-0.05139683635874833,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1675687200,39.56,39.58,39.55,39.57,2502,4334.75,44.45267936069685,-0.04920168675830522,NaN,NaN,NaN,-0.04920168675830522,-0.04920168675830522,NaN,NaN,NaN,NaN,NaN
1675687500,39.57,39.58,39.55,39.58,1986,4304.1,47.84888627904872,-0.04389725379421372,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1675687800,39.56,39.58,39.55,39.55,1392,4158.45,39.9562561085938,-0.041257073159705476,NaN,-0.041257073159705476,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1675688100,39.55,39.57,39.54,39.55,6566,4388.7,39.95625610859381,-0.041742589365964186,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1675688400,39.56,39.56,39.54,39.54,3011,4364,37.561086990075836,-0.04265586902702257,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1675688700,39.54,39.55,39.52,39.53,3571,4332.5,35.28333858578827,-0.04490227933025588,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1675689000,39.53,39.55,39.53,39.55,2429,4108.55,42.759606998890504,-0.04514288304393954,-0.04514288304393954,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1675689300,39.55,39.55,39.53,39.55,2408,3947.65,42.75960699889051,-0.04280067675529625,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1675689600,39.54,39.57,39.53,39.53,3184,3723.2,37.707568252734454,-0.042494794028179274,NaN,-0.042494794028179274,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1675689900,39.54,39.55,39.53,39.54,2686,3710.45,41.433516383820496,-0.042779551141336275,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1675690200,39.53,39.54,39.52,39.52,4415,3750.85,36.704840570628775,-0.04352417479870907,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1675690500,39.52,39.53,39.5,39.52,3774,3772.75,36.704840570628775,-0.0456292334260574,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1675690800,39.52,39.65,39.5,39.51,7927,4075.2,34.42649336931858,-0.047768062492337816,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1675691100,39.51,39.53,39.51,39.53,5834,3897.3,42.159419909821295,-0.047891267860644335,-0.047891267860644335,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1675691400,39.53,39.65,39.53,39.56,3936,3877.2,51.41482066656345,-0.04239836008578521,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-0.04239836008578521,NaN,NaN
1675691700,39.56,39.56,39.55,39.56,3453,3835.45,51.41482066656345,-0.034585297099349474,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1675692000,39.55,39.62,39.54,39.54,4168,3846.6,45.7541117335562,-0.03008720169473105,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1675692300,39.55,39.57,39.54,39.55,1736,3794.5,48.79004077728434,-0.02722885227206981,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1675692600,39.55,39.56,39.54,39.56,912,3638.5,51.701072653108625,-0.02266182147123493,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1675692900,39.55,39.67,39.55,39.55,4192,3504.1,48.718628836741104,-0.01882538350298516,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1675693200,39.56,39.57,39.55,39.55,2065,3482.25,48.718628836741104,-0.016613683701336354,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1675693500,39.56,39.56,39.55,39.55,1499,3457.9,48.718628836741104,-0.014691533430450522,NaN,-0.014691533430450522,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1675693800,39.57,39.57,39.53,39.53,5565,3666.55,42.58258090370879,-0.015035310517880355,-0.015035310517880355,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1675694100,39.53,39.56,39.53,39.56,1785,3427.5,52.28954062098674,-0.014124736905292704,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1675694400,39.56,39.61,39.55,39.59,2291,3391.5,59.63800892996729,-0.007199288317275267,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1675694700,39.54,39.57,39.54,39.54,2194,3322.65,46.72177285722661,-0.0037082895122121165,NaN,-0.0037082895122121165,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1675695000,39.54,39.56,39.53,39.55,4118,3407.1,49.09629858896852,-0.004964800959857454,-0.004964800959857454,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1675695300,39.55,39.56,39.53,39.56,3740,3473.7,51.42761503269673,-0.00387580755050253,NaN,NaN,NaN,-0.00387580755050253,NaN,NaN,NaN,NaN,NaN,NaN
1675695600,39.55,39.56,39.54,39.56,3987,3513.85,51.42761503269673,-0.0019700124829101283,NaN,-0.0019700124829101283,NaN,NaN,-0.0019700124829101283,NaN,NaN,NaN,NaN,NaN
1675695900,39.56,39.57,39.54,39.54,3288,3543.95,46.4890384766204,-0.002471277512472443,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1675696200,39.54,39.57,39.54,39.56,4035,3524.95,51.50429725281277,-0.0028358302737444938,-0.0028358302737444938,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1675696500,39.54,39.59,39.54,39.58,4530,3562.75,55.95037907229518,0.0009444184343296686,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1675696800,39.59,39.6,39.57,39.59,3576,3345.2,58.022638020369584,0.006920076060198496,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1675697100,39.6,39.62,39.59,39.59,3368,3221.9,58.022638020369584,0.012530638657353911,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1675697400,39.61,39.63,39.58,39.63,1480,3099.1,65.54257250953293,0.020814641980075953,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1675697700,39.62,39.64,39.59,39.59,2711,3062,54.94284415591706,0.02706691686501005,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1675698000,39.6,39.62,39.59,39.6,2430,2975.1,56.822811493879925,0.028632336208445665,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1675698300,39.62,39.64,39.61,39.61,1963,2986.45,58.67949072247124,0.03154752435635502,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1675698600,39.61,39.64,39.61,39.62,1946,3038.15,60.508318575536016,0.035486510674787246,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1675698900,39.62,39.64,39.6,39.62,4001,3028.6,60.508318575536016,0.03917482404155084,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1675699200,39.62,39.63,39.61,39.62,4088,3129.75,60.50831857553601,0.04161717691598099,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1675699500,39.63,39.63,39.61,39.63,3055,3207.55,62.57702797123274,0.044062877300127874,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1675699800,39.62,39.63,39.61,39.61,3695,3114.05,56.232544416690395,0.04446908793546926,NaN,0.04446908793546926,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1675700100,39.61,39.63,39.6,39.63,3199,3184.75,60.540914864248805,0.044280010048748056,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1675700400,39.62,39.63,39.61,39.61,2220,3181.2,54.7381310987217,0.04362702374602835,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1675700700,39.63,39.68,39.61,39.63,10147,3578.85,58.973016636167834,0.042617881256879,0.042617881256879,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1675701000,39.66,39.67,39.64,39.66,3039,3524.9,64.35975430160426,0.0463757042676292,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1675701300,39.64,39.67,39.61,39.61,8471,3761.45,52.08523938268769,0.046777079809865105,NaN,0.046777079809865105,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1675701600,39.61,39.65,39.61,39.62,6036,3863.9,53.975801175592515,0.042530823234392695,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1675701900,39.62,39.62,39.58,39.58,4021,3900.55,46.134439629085335,0.03569870501862561,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1675702200,39.61,39.62,39.58,39.59,2507,3824.15,48.161961884162054,0.026918432295605605,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1675702500,39.61,39.64,39.59,39.62,4160,3805.65,53.782372365814346,0.023760315312685836,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1675702800,39.61,39.62,39.59,39.61,2224,3738.05,51.767533229815726,0.02302921302229361,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1675703100,39.61,39.62,39.6,39.6,2720,3705.65,49.759987847364265,0.020179958408935963,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1675703400,39.61,39.64,39.59,39.6,2620,3762.65,49.759987847364265,0.016710670534862523,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1675703700,39.62,39.62,39.59,39.6,2729,3763.55,49.75998784736427,0.013802122210422025,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1675704000,39.61,39.62,39.6,39.62,1403,3712.2,54.19695578165008,0.013380156780210975,0.013380156780210975,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1675704300,39.62,39.64,39.6,39.62,3457,3786.9,54.19695578165008,0.01491110225033784,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1675704600,39.64,39.64,39.61,39.63,2362,3807.7,56.42836773416377,0.01694740743877496,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1675704900,39.63,39.64,39.61,39.62,2304,3722.85,53.615431419707775,0.018349509582889327,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1675705200,39.62,39.66,39.61,39.63,5657,3801.3,55.97868387576021,0.01923869645753493,NaN,0.01923869645753493,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1675705500,39.63,39.63,39.58,39.58,4471,3872.1,43.92754227602522,0.015688518366095368,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1675705800,39.62,39.62,39.58,39.61,3488,3861.75,50.774969616346354,0.010714569954363371,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1675706100,39.6,39.61,39.57,39.59,1428,3773.2,46.68215424436514,0.007702218796390634,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1675706400,39.59,39.61,39.57,39.58,1364,3730.4,44.740259577775035,0.0022331305857065465,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1675706700,39.57,39.59,39.55,39.57,3336,3389.85,42.821919526792584,-0.004091900738173302,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1675707000,39.56,39.59,39.54,39.58,3444,3410.1,45.34561411671263,-0.009001238742259604,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1675707300,39.57,39.58,39.54,39.58,3325,3152.8,45.34561411671263,-0.011738129613776831,-0.011738129613776831,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1675707600,39.58,39.6,39.57,39.6,4229,3062.45,50.42137405711034,-0.011734063941803752,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1675707900,39.6,39.6,39.57,39.59,2458,2984.3,48.02003641964084,-0.01058981483584028,NaN,-0.01058981483584028,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1675708200,39.59,39.6,39.58,39.58,1163,2917.1,45.67729881868832,-0.01158743140005018,-0.01158743140005018,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1675708500,39.58,39.64,39.58,39.6,2183,2818.25,50.842697905309734,-0.011229613959064083,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1675708800,39.59,39.62,39.59,39.62,1562,2785.15,55.40890252527765,-0.006791837251502403,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1675709100,39.6,39.62,39.59,39.6,2123,2755.3,50.37012649679841,-0.0032375766858852885,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1675709400,39.6,39.64,39.6,39.63,4163,2832.45,56.72693470850059,0.0005909641788363767,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1675709700,39.63,39.64,39.54,39.58,7860,3089,46.1233995015854,0.0015693715511248163,NaN,0.0015693715511248163,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1675710000,39.58,39.62,39.58,39.59,2814,3159.55,48.20853481036973,-0.001710884968557054,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1675710300,39.58,39.61,39.58,39.58,1754,3074.4,46.279639281974234,-0.004261587804092827,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1675710600,39.58,39.6,39.58,39.58,601,2986.35,46.279639281974234,-0.007218894397167482,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1675710900,39.58,39.61,39.58,39.6,3718,3057.05,50.84189158875518,-0.007438956897711289,-0.007438956897711289,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1675711200,39.59,39.6,39.58,39.6,5319,3040.15,50.84189158875518,-0.005511854194835741,NaN,-0.005511854194835741,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1675711500,39.59,39.6,39.56,39.58,5441,3088.65,46.28326772402455,-0.005953963882788698,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1675711800,39.56,39.58,39.55,39.56,6369,3232.7,42.207697298577706,-0.010262313453049156,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1675712100,39.55,39.57,39.54,39.57,3158,3319.2,44.82389244508725,-0.014528656594785022,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1675712400,39.55,39.57,39.55,39.55,3660,3434,40.84173022338733,-0.01871391576777006,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1675712700,39.55,39.56,39.55,39.55,1358,3335.1,40.84173022338733,-0.0237956613458382,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1675713000,39.56,39.57,39.53,39.55,6786,3502.2,40.84173022338733,-0.02750671151678357,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1675713300,39.55,39.55,39.53,39.54,1231,3397.5,38.6949493488984,-0.031109434866466855,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1675713600,39.54,39.54,39.53,39.54,2813,3326.7,38.6949493488984,-0.03458629766264263,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1675713900,39.55,39.55,39.52,39.53,2981,3352.85,36.4715997079996,-0.03792520759281734,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1675714200,39.54,39.54,39.52,39.53,2240,3406.7,36.4715997079996,-0.04111804370582197,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1675714500,39.53,39.53,39.52,39.53,2007,3397.9,36.4715997079996,-0.04315183265267984,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1675714800,39.53,39.53,39.51,39.52,1088,3374.2,34.02950152925085,-0.04526275188571409,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1675715100,39.51,39.53,39.51,39.53,1471,3341.6,38.466646085598384,-0.04640144499494275,-0.04640144499494275,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1675715400,39.53,39.53,39.52,39.53,1523,3209.6,38.466646085598384,-0.04575674318429131,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
